ID, FrameNb, Timestamp, PositionX, PositionY, VelocityX, VelocityY, ChecksumOK, TimeoutOK, FrameDrop
15,490,12250,1,1,15,491,12275,1,1,78,241,12291,0,0,-30.826000,17.021999,1,0,228
15,492,12300,1,0,15,493,12325,1,0,78,242,12342,0,0,-21.354000,16.766001,1,1,229
15,494,12350,1,1,15,495,12375,1,1,78,243,12393,0,0,-17.514000,23.422001,1,1,230
15,496,12400,1,1,15,497,12425,1,1,78,244,12444,0,0,-17.002001,19.070000,1,1,231
15,498,12450,1,1,15,499,12475,1,1,78,245,12495,0,0,-7.786000,18.302000,1,0,232
15,500,12500,1,0,15,501,12525,1,0,78,246,12546,0,0,-10.602000,17.278000,1,1,233
15,502,12550,1,1,15,503,12575,1,1,78,247,12597,0,0,-7.786000,21.629999,1,1,234
15,504,12600,1,1,15,505,12625,1,1,78,248,12648,0,0,1.430000,18.558001,1,1,235
15,506,12650,1,1,15,507,12675,1,1,78,249,12699,0,0,3.478000,26.750000,1,0,236
15,508,12700,1,0,15,509,12725,1,0,78,250,12750,0,0,10.390000,19.837999,1,1,237
15,510,12750,1,1,15,511,12775,1,1,15,512,12800,1,1,78,251,12801,0,0,13.462000,27.006001,1,1,238
15,513,12825,1,1,15,514,12850,1,1,78,252,12852,0,0,13.974000,25.214001,1,1,239
15,515,12875,1,1,15,516,12900,1,1,78,253,12903,0,0,22.166000,29.822001,1,0,240
15,517,12925,1,0,15,518,12950,1,0,78,254,12954,0,0,-30.569000,31.614000,1,1,241
15,519,12975,1,1,15,520,13000,1,1,78,255,13005,0,0,-30.056999,23.677999,1,1,242
15,521,13025,1,1,15,522,13050,1,1,78,256,13056,0,0,-29.801001,21.118000,1,1,243
15,523,13075,1,1,15,524,13100,1,1,78,257,13107,0,0,-26.729000,22.653999,1,0,244
15,525,13125,1,0,15,526,13150,1,0,78,258,13158,0,0,-13.161000,-32.640999,1,1,245
15,527,13175,1,1,15,528,13200,1,1,78,259,13209,0,0,-14.441000,24.190001,1,1,246
15,529,13225,1,1,15,530,13250,1,1,78,260,13260,0,0,-5.481000,26.238001,1,1,247
15,531,13275,1,1,15,532,13300,1,1,78,261,13311,0,0,-4.713000,24.445999,1,0,248
15,533,13325,1,0,15,534,13350,1,0,78,262,13362,0,0,-2.153000,23.677999,1,1,249
15,535,13375,1,1,15,536,13400,1,1,78,263,13413,0,0,5.527000,32.125999,1,1,250
15,537,13425,1,1,15,538,13450,1,1,78,264,13464,0,0,11.671000,29.822001,1,1,251
15,539,13475,1,1,15,540,13500,1,1,78,265,13515,0,0,17.302999,24.702000,1,0,252
15,541,13525,1,0,15,542,13550,1,0,78,266,13566,0,0,12.951000,29.054001,1,1,253
15,543,13575,1,1,15,544,13600,1,1,78,267,13617,0,0,19.863001,28.798000,1,1,254
15,545,13625,1,1,15,546,13650,1,1,78,268,13668,0,0,31.639000,-30.337000,1,1,255
15,547,13675,1,1,15,548,13700,1,1,78,269,13719,0,0,27.287001,32.638000,1,0,256
15,549,13725,1,0,15,550,13750,1,0,78,270,13770,0,0,-30.568001,27.518000,1,1,257
15,551,13775,1,1,15,552,13800,1,1,78,271,13821,0,0,-21.608000,31.358000,1,1,258
